11.csv,221,124,13,521,294,0
12.csv,221,555,64,1689,1042,0
13.csv,221,243,105,875,269,0
14.csv,221,268,52,909,545,0
15.csv,221,136,8,372,352,0
16.csv,221,198,20,399,336,0
17.csv,221,119,5,374,357,0
18.csv,221,646,216,2410,845,0
19.csv,221,111,71,447,295,0
1.csv,221,251,91,1035,322,0
20.csv,221,298,58,1112,462,0
21.csv,221,129,122,1514,945,0
22.csv,221,419,135,1067,368,0
23.csv,221,135,15,627,398,0
24.csv,221,173,100,1044,618,0
25.csv,221,413,94,992,419,0
26.csv,221,200,208,1814,891,0
27.csv,221,47,22,1022,335,0
28.csv,221,103,41,1129,661,0
29.csv,221,577,21,1006,675,0
2.csv,221,283,160,924,358,0
30.csv,221,71,40,924,671,0
31.csv,221,639,97,1654,1005,0
32.csv,221,218,122,1152,1060,0
33.csv,221,1032,360,2657,823,0
34.csv,221,340,58,1130,620,0
35.csv,221,115,95,449,391,0
36.csv,221,149,385,177,412,0
37.csv,221,395,255,1070,450,0
38.csv,221,305,38,768,226,0
39.csv,221,265,139,3181,1937,0
3.csv,221,178,91,981,337,0
40.csv,221,832,143,1376,932,0
41.csv,221,110,30,716,504,0
42.csv,221,137,40,539,407,0
43.csv,221,429,93,814,225,0
44.csv,221,198,227,293,346,0
45.csv,221,554,285,1721,842,0
46.csv,221,684,256,1564,1293,0
47.csv,221,114,8,491,475,0
48.csv,221,199,54,501,336,0
49.csv,221,231,40,688,483,0
4.csv,221,117,21,489,480,0
50.csv,221,81,0,1065,348,0
51.csv,221,426,96,1684,998,0
52.csv,221,8,116,1219,628,0
53.csv,221,68,11,941,640,0
54.csv,221,338,121,961,524,0
55.csv,221,327,254,1112,436,0
56.csv,221,413,62,708,536,0
57.csv,221,346,167,734,421,0
58.csv,221,264,25,1091,1065,0
59.csv,221,465,68,1255,910,0
5.csv,221,170,228,547,379,0
60.csv,221,120,72,218,205,0
61.csv,221,133,110,864,671,0
62.csv,221,331,46,872,841,0
63.csv,221,392,52,1637,1360,0
64.csv,221,690,251,990,936,0
66.csv,221,68,13,653,455,0
67.csv,221,110,23,505,473,0
68.csv,221,186,38,737,403,0
69.csv,221,337,60,963,577,0
6.csv,221,49,17,629,331,0
70.csv,221,637,148,1378,884,0
71.csv,221,201,193,872,363,0
72.csv,221,1936,344,3467,1168,0
73.csv,221,369,85,914,707,0
74.csv,221,116,51,1231,900,0
75.csv,221,636,267,1338,948,0
76.csv,221,392,43,946,649,0
77.csv,221,276,63,379,197,0
78.csv,221,621,42,1542,1145,0
79.csv,221,192,88,566,389,0
7.csv,221,22,23,1055,300,0
80.csv,221,265,67,611,519,0
81.csv,221,157,83,424,376,0
8.csv,221,37,13,644,346,0
9.csv,221,524,156,1288,966,0
