101.csv,219,158,32,527,455,0
102.csv,219,188,83,761,329,0
104.csv,219,117,73,504,438,0
105.csv,219,128,27,950,663,0
106.csv,219,155,27,638,545,0
107.csv,219,376,28,517,153,0
108.csv,219,126,171,572,481,0
109.csv,219,571,125,1123,792,0
10.csv,219,442,164,1587,546,0
110.csv,219,340,230,498,357,0
111.csv,219,329,186,929,499,0
112.csv,219,174,69,577,528,0
113.csv,219,110,23,550,463,0
114.csv,219,94,0,1573,1200,0
115.csv,219,422,234,1256,1017,0
116.csv,219,161,3,465,473,0
117.csv,219,90,20,527,465,0
118.csv,219,280,91,1270,1050,0
119.csv,219,17,62,1522,818,0
11.csv,219,586,222,1315,999,0
120.csv,219,504,150,1558,996,0
121.csv,219,211,0,775,980,0
122.csv,219,279,55,715,533,0
123.csv,219,100,23,523,469,0
124.csv,219,320,304,699,659,0
125.csv,219,60,40,1505,875,0
126.csv,219,165,46,511,437,0
127.csv,219,177,65,926,601,0
128.csv,219,384,84,807,745,0
129.csv,219,195,18,549,559,0
12.csv,219,184,27,588,544,0
130.csv,219,479,274,1489,921,0
131.csv,219,162,19,604,468,0
132.csv,219,532,366,1499,1147,0
133.csv,219,251,389,548,762,0
134.csv,219,234,436,1024,733,0
135.csv,219,0,34,868,665,0
136.csv,219,56,29,545,461,0
137.csv,219,0,40,662,522,0
138.csv,219,113,117,1410,771,0
139.csv,219,176,59,556,422,0
13.csv,219,155,10,463,467,0
140.csv,219,181,18,589,355,0
141.csv,219,51,41,728,458,0
142.csv,219,52,25,575,408,0
143.csv,219,357,53,1747,848,0
144.csv,219,214,48,1387,1176,0
145.csv,219,69,99,588,355,0
146.csv,219,76,23,522,458,0
147.csv,219,185,65,770,718,0
148.csv,219,97,45,653,509,0
149.csv,219,87,9,544,474,0
14.csv,219,156,29,503,451,0
150.csv,219,238,47,1508,1049,0
151.csv,219,122,20,622,564,0
152.csv,219,181,131,505,305,0
153.csv,219,185,83,689,517,0
154.csv,219,152,64,1145,813,0
155.csv,219,289,21,803,780,0
156.csv,219,41,10,636,364,0
157.csv,219,161,86,1494,996,0
158.csv,219,507,84,1577,999,0
159.csv,219,128,51,640,567,0
15.csv,219,355,30,1057,751,0
160.csv,219,326,152,1287,1124,0
161.csv,219,244,50,726,551,0
162.csv,219,187,122,1049,918,0
163.csv,219,372,14,700,521,0
16.csv,219,49,22,301,238,0
17.csv,219,217,147,1156,639,0
18.csv,219,188,31,595,540,0
19.csv,219,121,11,425,467,0
1.csv,219,215,254,778,669,0
20.csv,219,750,321,1803,1244,0
21.csv,219,147,27,616,466,0
22.csv,219,224,38,714,368,0
23.csv,219,465,302,1682,1018,0
24.csv,219,25,4,1240,701,0
25.csv,219,451,140,791,676,0
26.csv,219,221,0,732,550,0
27.csv,219,124,74,606,481,0
28.csv,219,493,72,1187,665,0
29.csv,219,414,25,965,449,0
2.csv,219,115,22,316,210,0
30.csv,219,223,48,742,549,0
31.csv,219,152,311,393,488,0
32.csv,219,116,18,619,565,0
33.csv,219,175,12,472,470,0
34.csv,219,1922,1131,2756,1789,0
35.csv,219,236,65,537,529,0
36.csv,219,314,155,1362,915,0
37.csv,219,0,82,1441,1019,0
38.csv,219,116,116,1113,818,0
39.csv,219,0,253,1914,1180,0
3.csv,219,568,214,1384,983,0
40.csv,219,206,46,726,548,0
41.csv,219,167,34,461,453,0
42.csv,219,206,48,474,377,0
44.csv,219,70,12,1273,704,0
45.csv,219,139,15,1726,996,0
46.csv,219,125,0,610,557,0
47.csv,219,848,292,1666,1105,0
48.csv,219,166,9,682,409,0
49.csv,219,226,76,1357,1135,0
4.csv,219,469,30,1056,763,0
50.csv,219,176,67,843,685,0
51.csv,219,158,61,599,442,0
52.csv,219,467,51,1064,827,0
53.csv,219,1039,172,1673,569,0
54.csv,219,98,56,446,449,0
55.csv,219,81,11,603,394,0
56.csv,219,145,68,518,465,0
57.csv,219,2338,199,3903,2439,0
58.csv,219,409,239,1517,983,0
59.csv,219,23,85,939,446,0
5.csv,219,144,46,907,298,0
60.csv,219,122,10,642,552,0
61.csv,219,23,38,689,460,0
62.csv,219,593,702,716,721,0
63.csv,219,266,60,554,338,0
64.csv,219,343,163,584,371,0
65.csv,219,104,18,291,215,0
66.csv,219,143,81,589,510,0
67.csv,219,61,9,660,557,0
68.csv,219,223,36,795,602,0
69.csv,219,94,19,562,477,0
6.csv,219,1122,227,2224,1528,0
70.csv,219,97,0,652,525,0
71.csv,219,267,145,1032,804,0
72.csv,219,652,245,1979,1380,0
73.csv,219,198,68,705,508,0
74.csv,219,217,27,691,501,0
75.csv,219,100,74,929,619,0
76.csv,219,261,56,727,566,0
77.csv,219,174,30,939,763,0
78.csv,219,109,27,544,469,0
79.csv,219,343,12,1279,1051,0
7.csv,219,512,284,1439,946,0
80.csv,219,384,117,1116,271,0
81.csv,219,120,44,496,501,0
82.csv,219,106,22,525,469,0
83.csv,219,109,97,541,387,0
84.csv,219,0,21,547,543,0
85.csv,219,262,401,724,671,0
86.csv,219,419,206,1244,751,0
87.csv,219,112,52,610,498,0
88.csv,219,76,37,685,468,0
89.csv,219,236,33,574,531,0
8.csv,219,238,58,623,583,0
90.csv,219,197,52,826,734,0
91.csv,219,215,67,592,357,0
92.csv,219,197,29,561,383,0
93.csv,219,136,4,543,563,0
94.csv,219,678,708,1174,781,0
95.csv,219,459,246,773,706,0
96.csv,219,303,114,754,493,0
97.csv,219,42,15,502,459,0
98.csv,219,131,88,1820,476,0
99.csv,219,361,16,829,161,0
9.csv,219,191,120,938,356,0
