datasets/200/11.jpg,200,132,51,1167,672,0
datasets/200/12.jpg,200,489,175,1462,461,0
datasets/200/13.jpg,200,82,37,315,139,0
datasets/200/14.jpg,200,163,43,352,213,0
datasets/200/15.jpg,200,538,196,1678,953,0
datasets/200/16.jpg,200,339,192,727,438,0
datasets/200/17.jpg,200,124,4,884,662,0
datasets/200/18.jpg,200,130,406,583,714,0
datasets/200/19.jpg,200,30,288,2020,1152,0
datasets/200/1.jpg,200,135,21,1175,705,0
datasets/200/20.jpg,200,568,118,1835,398,0
datasets/200/21.jpg,200,121,57,280,203,0
datasets/200/22.jpg,200,213,44,822,683,0
datasets/200/23.jpg,200,146,5,516,274,0
datasets/200/24.jpg,200,871,280,1222,526,0
datasets/200/25.jpg,200,0,2,724,459,0
datasets/200/26.jpg,200,229,52,570,559,0
datasets/200/27.jpg,200,54,3,322,218,0
datasets/200/28.jpg,200,612,145,1492,1455,0
datasets/200/29.jpg,200,243,85,1080,628,0
datasets/200/2.jpg,200,323,138,671,484,0
datasets/200/30.jpg,200,201,69,730,487,0
datasets/200/31.jpg,200,333,76,1743,1259,0
datasets/200/32.jpg,200,69,14,490,291,0
datasets/200/33.jpg,200,173,20,1262,703,0
datasets/200/34.jpg,200,56,15,578,344,0
datasets/200/35.jpg,200,260,57,787,360,0
datasets/200/36.jpg,200,178,43,640,572,0
datasets/200/37.jpg,200,253,11,1064,1040,0
datasets/200/38.jpg,200,207,6,1059,649,0
datasets/200/39.jpg,200,101,88,1180,660,1
datasets/200/3.jpg,200,212,87,1522,978,1
datasets/200/40.jpg,200,333,8,1094,669,1
datasets/200/41.jpg,200,543,99,2359,1524,1
datasets/200/42.jpg,200,644,49,1336,1139,1
datasets/200/43.jpg,200,7,0,1912,1269,1
datasets/200/44.jpg,200,611,221,1611,795,1
datasets/200/45.jpg,200,369,52,1268,973,1
datasets/200/46.jpg,200,125,13,920,678,1
datasets/200/47.jpg,200,88,38,876,655,1
datasets/200/48.jpg,200,112,22,311,186,1
datasets/200/49.jpg,200,103,14,387,341,1
datasets/200/4.jpg,200,297,97,1146,628,1
datasets/200/50.jpg,200,186,63,1059,614,1
datasets/200/51.jpg,200,471,216,797,676,1
datasets/200/52.jpg,200,148,122,1994,1492,1
datasets/200/53.jpg,200,386,131,1722,908,1
datasets/200/54.jpg,200,205,47,1677,961,1
datasets/200/55.jpg,200,46,26,611,340,1
datasets/200/56.jpg,200,121,142,1098,564,1
datasets/200/57.jpg,200,374,198,770,731,0
datasets/200/58.jpg,200,79,31,1187,703,0
datasets/200/59.jpg,200,233,44,767,579,0
datasets/200/5.jpg,200,135,34,1808,1009,0
datasets/200/60.jpg,200,88,52,403,197,0
datasets/200/61.jpg,200,206,89,1654,869,0
datasets/200/62.jpg,200,1042,407,1425,787,0
datasets/200/63.jpg,200,228,246,1758,808,0
datasets/200/64.jpg,200,120,290,227,417,0
datasets/200/65.jpg,200,294,28,1052,846,0
datasets/200/66.jpg,200,149,24,868,652,0
datasets/200/67.jpg,200,103,30,220,170,0
datasets/200/68.jpg,200,178,162,2014,1058,0
datasets/200/69.jpg,200,530,290,1508,974,0
datasets/200/6.jpg,200,134,52,676,339,0
datasets/200/70.jpg,200,322,49,2705,1232,0
datasets/200/71.jpg,200,81,1,419,352,0
datasets/200/72.jpg,200,4,0,552,402,0
datasets/200/73.jpg,200,155,24,482,433,0
datasets/200/74.jpg,200,732,273,2576,1703,0
datasets/200/75.jpg,200,274,35,703,630,1
datasets/200/76.jpg,200,386,93,954,587,1
datasets/200/77.jpg,200,113,28,320,186,1
datasets/200/78.jpg,200,18,59,876,451,1
datasets/200/7.jpg,200,264,5,852,679,1
datasets/200/8.jpg,200,6,13,1265,719,1
datasets/200/9.jpg,200,436,56,1256,717,1
