datasets/204/11.jpg,204,672,62,1796,940,
datasets/204/12.jpg,204,201,17,1346,1040,
datasets/204/13.jpg,204,168,52,559,322,
datasets/204/14.jpg,204,332,52,1293,1169,
datasets/204/15.jpg,204,149,35,1141,511,
datasets/204/16.jpg,204,125,98,334,223,
datasets/204/17.jpg,204,205,64,896,739,
datasets/204/18.jpg,204,183,101,1087,399,
datasets/204/19.jpg,204,91,9,689,457,
datasets/204/1.jpg,204,116,60,1074,871,
datasets/204/20.jpg,204,130,112,1355,776,
datasets/204/21.jpg,204,80,40,569,414,
datasets/204/22.jpg,204,286,130,1330,454,
datasets/204/23.jpg,204,215,166,1660,1178,
datasets/204/24.jpg,204,483,45,1786,1041,
datasets/204/25.jpg,204,121,60,578,410,
datasets/204/26.jpg,204,113,103,1273,675,
datasets/204/27.jpg,204,180,108,875,373,
datasets/204/28.jpg,204,177,19,495,466,
datasets/204/29.jpg,204,124,59,1481,865,
datasets/204/2.jpg,204,252,133,1305,1132,
datasets/204/30.jpg,204,196,50,634,395,
datasets/204/31.jpg,204,418,173,1180,875,
datasets/204/32.jpg,204,215,61,520,360,
datasets/204/33.jpg,204,157,39,738,420,
datasets/204/34.jpg,204,107,34,513,471,
datasets/204/35.jpg,204,188,8,482,480,
datasets/204/36.jpg,204,326,40,1385,774,
datasets/204/37.jpg,204,169,23,554,427,
datasets/204/38.jpg,204,286,92,975,248,
datasets/204/39.jpg,204,87,27,746,428,
datasets/204/3.jpg,204,266,11,1134,664,
datasets/204/40.jpg,204,116,29,885,766,
datasets/204/41.jpg,204,737,199,2632,1657,
datasets/204/42.jpg,204,179,65,531,340,
datasets/204/43.jpg,204,209,64,1745,1035,
datasets/204/44.jpg,204,451,166,1229,902,
datasets/204/45.jpg,204,156,50,1012,756,
datasets/204/46.jpg,204,144,92,443,387,
datasets/204/47.jpg,204,1778,569,5642,2849,
datasets/204/48.jpg,204,301,33,563,462,
datasets/204/49.jpg,204,115,61,705,464,
datasets/204/4.jpg,204,111,46,344,240,
datasets/204/50.jpg,204,72,38,561,456,
datasets/204/51.jpg,204,50,134,1211,620,
datasets/204/52.jpg,204,345,21,1287,1163,
datasets/204/53.jpg,204,253,80,1053,851,
datasets/204/54.jpg,204,450,142,1555,942,
datasets/204/55.jpg,204,123,63,527,455,
datasets/204/56.jpg,204,229,90,505,386,
datasets/204/57.jpg,204,88,14,517,460,
datasets/204/58.jpg,204,176,11,574,479,
datasets/204/59.jpg,204,197,2,957,743,
datasets/204/5.jpg,204,144,47,748,423,
datasets/204/60.jpg,204,51,22,595,458,
datasets/204/61.jpg,204,344,37,1283,1122,
datasets/204/62.jpg,204,118,41,531,408,
datasets/204/63.jpg,204,88,44,748,373,
datasets/204/64.jpg,204,421,194,1668,1080,
datasets/204/65.jpg,204,82,58,661,429,
datasets/204/66.jpg,204,129,44,722,502,
datasets/204/67.jpg,204,302,80,1626,1314,
datasets/204/68.jpg,204,62,57,618,441,
datasets/204/69.jpg,204,425,33,1354,1199,
datasets/204/6.jpg,204,346,183,1690,892,
datasets/204/70.jpg,204,105,28,478,462,
datasets/204/71.jpg,204,355,194,818,514,
datasets/204/72.jpg,204,134,34,561,474,
datasets/204/73.jpg,204,168,19,1166,652,
datasets/204/74.jpg,204,58,0,794,400,
datasets/204/75.jpg,204,102,13,498,468,
datasets/204/76.jpg,204,81,41,1086,598,
datasets/204/77.jpg,204,189,136,974,510,
datasets/204/78.jpg,204,274,39,968,671,
datasets/204/79.jpg,204,177,33,611,359,
datasets/204/7.jpg,204,486,229,1220,793,
datasets/204/80.jpg,204,56,26,650,458,
datasets/204/81.jpg,204,101,45,528,399,
datasets/204/82.jpg,204,104,51,534,414,
datasets/204/83.jpg,204,496,49,1350,1163,
datasets/204/84.jpg,204,496,0,995,1161,
datasets/204/85.jpg,204,144,19,518,457,
datasets/204/86.jpg,204,202,82,523,346,
datasets/204/8.jpg,204,188,22,602,456,
datasets/204/9.jpg,204,207,73,883,636,
