datasets/211/11.jpg,211,248,72,1067,676,0
datasets/211/12.jpg,211,423,184,1549,894,0
datasets/211/13.jpg,211,318,109,854,534,0
datasets/211/14.jpg,211,561,104,1553,1514,0
datasets/211/15.jpg,211,189,48,615,572,0
datasets/211/16.jpg,211,611,235,1342,856,0
datasets/211/17.jpg,211,55,0,362,306,0
datasets/211/18.jpg,211,686,241,1198,710,0
datasets/211/19.jpg,211,193,77,658,472,0
datasets/211/1.jpg,211,220,88,835,460,0
datasets/211/20.jpg,211,655,147,1368,926,0
datasets/211/21.jpg,211,184,42,1199,718,0
datasets/211/22.jpg,211,1077,384,1718,1184,0
datasets/211/23.jpg,211,110,46,441,202,0
datasets/211/24.jpg,211,118,72,1177,697,0
datasets/211/25.jpg,211,358,355,1564,761,0
datasets/211/26.jpg,211,234,48,675,507,0
datasets/211/27.jpg,211,755,269,1198,593,0
datasets/211/28.jpg,211,241,81,591,402,0
datasets/211/29.jpg,211,667,297,1323,806,0
datasets/211/2.jpg,211,373,80,1178,702,0
datasets/211/30.jpg,211,127,57,504,385,0
datasets/211/31.jpg,211,250,42,562,445,0
datasets/211/32.jpg,211,218,55,617,477,0
datasets/211/33.jpg,211,245,63,681,475,0
datasets/211/34.jpg,211,121,47,1149,685,0
datasets/211/35.jpg,211,338,45,1067,704,0
datasets/211/36.jpg,211,958,157,1755,1145,0
datasets/211/37.jpg,211,187,27,587,458,0
datasets/211/38.jpg,211,344,90,1015,771,0
datasets/211/39.jpg,211,233,28,808,752,0
datasets/211/3.jpg,211,353,40,822,461,0
datasets/211/40.jpg,211,687,200,1093,707,0
datasets/211/41.jpg,211,224,29,548,448,0
datasets/211/42.jpg,211,287,13,710,749,0
datasets/211/43.jpg,211,132,41,894,920,0
datasets/211/44.jpg,211,120,35,696,631,0
datasets/211/45.jpg,211,132,119,170,172,0
datasets/211/46.jpg,211,1030,455,2531,1934,0
datasets/211/47.jpg,211,115,6,473,474,0
datasets/211/48.jpg,211,122,20,523,457,0
datasets/211/49.jpg,211,309,27,897,621,0
datasets/211/4.jpg,211,361,42,852,662,0
datasets/211/50.jpg,211,705,267,1179,792,0
datasets/211/51.jpg,211,245,0,550,480,0
datasets/211/52.jpg,211,205,27,578,464,0
datasets/211/53.jpg,211,201,6,576,463,0
datasets/211/54.jpg,211,515,61,1081,769,0
datasets/211/55.jpg,211,399,84,715,881,0
datasets/211/56.jpg,211,293,91,695,471,0
datasets/211/57.jpg,211,515,103,1755,958,0
datasets/211/58.jpg,211,35,20,346,206,0
datasets/211/59.jpg,211,299,54,780,733,0
datasets/211/5.jpg,211,328,34,620,620,0
datasets/211/60.jpg,211,210,36,569,452,0
datasets/211/61.jpg,211,172,34,568,400,0
datasets/211/62.jpg,211,777,74,1417,1092,0
datasets/211/63.jpg,211,157,91,994,641,0
datasets/211/64.jpg,211,276,49,572,446,0
datasets/211/65.jpg,211,341,195,1262,990,0
datasets/211/66.jpg,211,86,25,382,333,0
datasets/211/67.jpg,211,28,63,1019,617,0
datasets/211/68.jpg,211,79,16,549,394,0
datasets/211/69.jpg,211,30,19,611,470,0
datasets/211/6.jpg,211,1008,185,1809,1106,0
datasets/211/70.jpg,211,168,30,451,446,0
datasets/211/71.jpg,211,175,57,544,456,0
datasets/211/72.jpg,211,432,92,1115,633,0
datasets/211/73.jpg,211,247,35,528,306,0
datasets/211/74.jpg,211,68,11,356,293,0
datasets/211/7.jpg,211,259,20,692,431,0
datasets/211/8.jpg,211,195,74,473,373,0
datasets/211/9.jpg,211,674,277,1917,832,0
