datasets/206/11.jpg,206,70,2,712,394,0
datasets/206/12.jpg,206,540,215,1348,494,0
datasets/206/13.jpg,206,246,109,494,328,0
datasets/206/14.jpg,206,125,3,495,394,0
datasets/206/15.jpg,206,345,145,1234,887,0
datasets/206/16.jpg,206,316,52,920,864,0
datasets/206/17.jpg,206,143,142,460,524,0
datasets/206/18.jpg,206,81,8,238,189,0
datasets/206/19.jpg,206,168,43,598,566,0
datasets/206/1.jpg,206,8,8,673,343,0
datasets/206/20.jpg,206,123,25,487,455,0
datasets/206/21.jpg,206,8,35,409,397,0
datasets/206/22.jpg,206,128,72,542,371,0
datasets/206/23.jpg,206,325,216,866,699,0
datasets/206/24.jpg,206,4,29,333,186,0
datasets/206/25.jpg,206,68,18,457,443,0
datasets/206/26.jpg,206,114,12,249,257,0
datasets/206/27.jpg,206,58,14,198,218,0
datasets/206/28.jpg,206,42,32,482,373,0
datasets/206/29.jpg,206,85,0,531,400,0
datasets/206/2.jpg,206,111,10,507,480,0
datasets/206/30.jpg,206,222,48,437,308,0
datasets/206/31.jpg,206,45,93,486,408,0
datasets/206/32.jpg,206,60,45,598,235,0
datasets/206/33.jpg,206,106,28,607,375,0
datasets/206/34.jpg,206,135,3,432,389,0
datasets/206/35.jpg,206,122,32,596,365,0
datasets/206/36.jpg,206,113,16,446,387,0
datasets/206/37.jpg,206,51,34,625,456,0
datasets/206/38.jpg,206,89,13,204,129,0
datasets/206/39.jpg,206,128,88,564,416,1
datasets/206/3.jpg,206,190,21,783,761,1
datasets/206/40.jpg,206,4,0,328,330,1
datasets/206/41.jpg,206,32,49,570,359,1
datasets/206/42.jpg,206,641,6,1492,1210,1
datasets/206/43.jpg,206,29,32,494,383,1
datasets/206/44.jpg,206,54,30,606,453,1
datasets/206/45.jpg,206,43,83,529,356,1
datasets/206/46.jpg,206,302,21,932,748,1
datasets/206/47.jpg,206,55,32,579,442,1
datasets/206/48.jpg,206,58,31,262,369,1
datasets/206/49.jpg,206,115,10,428,296,1
datasets/206/4.jpg,206,432,139,1070,414,1
datasets/206/50.jpg,206,193,13,541,690,1
datasets/206/51.jpg,206,355,29,1254,843,1
datasets/206/52.jpg,206,275,73,1665,1030,1
datasets/206/53.jpg,206,102,155,1381,885,1
datasets/206/54.jpg,206,135,55,379,332,1
datasets/206/55.jpg,206,20,49,638,452,1
datasets/206/56.jpg,206,36,19,511,387,1
datasets/206/57.jpg,206,0,0,0,0,0
datasets/206/58.jpg,206,61,53,644,389,0
datasets/206/59.jpg,206,13,0,500,500,0
datasets/206/5.jpg,206,31,2,176,141,0
datasets/206/60.jpg,206,27,19,501,386,0
datasets/206/61.jpg,206,41,64,609,465,0
datasets/206/62.jpg,206,27,51,454,352,0
datasets/206/63.jpg,206,117,61,386,322,0
datasets/206/64.jpg,206,161,5,370,59,0
datasets/206/65.jpg,206,450,247,1093,705,0
datasets/206/66.jpg,206,214,107,1342,951,0
datasets/206/67.jpg,206,41,30,495,375,0
datasets/206/68.jpg,206,45,58,497,365,0
datasets/206/69.jpg,206,47,299,100,342,0
datasets/206/6.jpg,206,189,7,546,690,0
datasets/206/7.jpg,206,433,164,1159,511,0
datasets/206/8.jpg,206,367,29,1282,611,0
datasets/206/9.jpg,206,260,190,1370,561,0
